decl,ra_bulge,dec_bulge,g,redshift,ext_model_bulge,pa_bulge,fluxnorm_bulge,sedname_bulge,b_bulge,i,r,u,ra,a_bulge,y,z,rv_bulge,id,magnorm_bulge,av_bulge
-6.6,6.75,-6.6,21.1095237383,0.392,CCM,118.8992,5.24911776667e-16,Exp.50E09.1Z.spec,0.727650661252,19.2197914,19.7565470376,22.2915834689,6.75,1.61229821641,18.7569714848,18.9292173163,3.1,2843992,19.7970515667,0.0
-6.45,6.75,-6.45,21.9718321429,0.394,CCM,-47.68626,2.38341028747e-16,Exp.50E09.1Z.spec,0.552617588899,20.0789204,20.6179524272,23.1498790451,6.75,0.981439361106,19.6148742622,19.7871998493,3.1,2871395,20.6542703341,0.0
-6.3,6.75,-6.3,21.4040735429,0.394,CCM,-78.85398,4.02070536623e-16,Exp.50E09.1Z.spec,0.702575849358,19.5111618,20.0501938272,22.5821204451,6.75,1.29048394142,19.0471156622,19.2194412493,3.1,2880517,20.0865117341,0.0
-6.15,6.75,-6.15,20.9691923429,0.394,CCM,158.477,6.00142978784e-16,Exp.50E09.1Z.spec,0.903014518878,19.0762806,19.6153126272,22.1472392451,6.75,1.48826656466,18.6122344622,18.7845600493,3.1,2882980,19.6516305341,0.0
-6.0,6.75,-6.0,20.9752348429,0.394,CCM,45.77634,5.96812251082e-16,Exp.50E09.1Z.spec,1.00801776279,19.0823231,19.6213551272,22.1532817451,6.75,1.32596789055,18.6182769622,18.7906025493,3.1,2885108,19.6576730341,0.0
-5.85,6.75,-5.85,21.2168348429,0.394,CCM,-6.200581,4.77746737038e-16,Exp.50E09.1Z.spec,0.971355455334,19.3239231,19.8629551272,22.3948817451,6.75,1.10576381097,18.8598769622,19.0322025493,3.1,2885553,19.8992730341,0.0
-5.7,6.75,-5.7,20.8665140429,0.394,CCM,90.10667,6.59668960363e-16,Exp.50E09.1Z.spec,1.02552695938,18.9736023,19.5126343272,22.0445609451,6.75,1.4380913522,18.5095561622,18.6818817493,3.1,2888038,19.5489522341,0.0
-5.55,6.75,-5.55,20.7819536429,0.394,CCM,15.25677,7.13099627439e-16,Exp.50E09.1Z.spec,0.896887223008,18.8890419,19.4280739272,21.9600005451,6.75,1.77513763106,18.4249957622,18.5973213493,3.1,2888317,19.4643918341,0.0
-5.4,6.75,-5.4,22.3325630994,0.396,CCM,-19.1839,1.71730426863e-16,Exp.50E09.1Z.spec,0.448248669772,20.4366798,20.9779845155,23.5064009775,6.75,0.88053984427,19.9714691375,20.1435711889,3.1,2905489,21.0101492344,0.0
-5.25,6.75,-5.25,21.9762017994,0.396,CCM,97.27709,2.38446948754e-16,Exp.50E09.1Z.spec,0.596459139272,20.0803185,20.6216232155,23.1500396775,6.75,0.913596968568,19.6151078375,19.7872098889,3.1,2910333,20.6537879344,0.0
-5.1,6.75,-5.1,21.7225205994,0.396,CCM,85.43119,3.01206437426e-16,Exp.50E09.1Z.spec,0.783541423851,19.8266373,20.3679420155,22.8963584775,6.75,0.874948325337,19.3614266375,19.5335286889,3.1,2914468,20.4001067344,0.0
-4.95,6.75,-4.95,21.5473610994,0.396,CCM,-93.25251,3.53938698385e-16,Exp.50E09.1Z.spec,0.864781489754,19.6514778,20.1927825155,22.7211989775,6.75,0.928933248309,19.1862671375,19.3583691889,3.1,2921347,20.2249472344,0.0
-4.8,6.75,-4.8,21.1910015994,0.396,CCM,-9.776974,4.91441524379e-16,Exp.50E09.1Z.spec,0.775090133337,19.2951183,19.8364230155,22.3648394775,6.75,1.43088904983,18.8299076375,19.0020096889,3.1,2922176,19.8685877344,0.0
-4.65,6.75,-4.65,21.3903214994,0.396,CCM,171.0516,4.09019383165e-16,Exp.50E09.1Z.spec,0.909698476818,19.4944382,20.0357429155,22.5641593775,6.75,1.01793032589,19.0292275375,19.2013295889,3.1,2923939,20.0679076344,0.0
-4.5,6.75,-4.5,21.6361469418,0.398,CCM,-89.2454,3.27531320166e-16,Exp.50E09.1Z.spec,0.591174995237,19.7373734,20.2812903823,22.8056870652,6.75,1.26475916837,19.2711073981,19.4432097851,3.1,2957454,20.3091352687,0.0
-4.35,6.75,-4.35,21.4005855418,0.398,CCM,92.39051,4.06890355298e-16,Exp.50E09.1Z.spec,0.534409131522,19.501812,20.0457289823,22.5701256652,6.75,1.73155725875,19.0355459981,19.2076483851,3.1,2959894,20.0735738687,0.0
-4.2,6.75,-4.2,21.0321468418,0.398,CCM,-97.63454,5.71285071805e-16,Exp.50E09.1Z.spec,1.05291790018,19.1333733,19.6772902823,22.2016869652,6.75,1.22667964841,18.6671072981,18.8392096851,3.1,2962841,19.7051351687,0.0
-4.05,6.75,-4.05,21.2314685418,0.398,CCM,-0.4182744,4.75471177552e-16,Exp.50E09.1Z.spec,0.765163359577,19.332695,19.8766119823,22.4010086652,6.75,1.40938304964,18.8664289981,19.0385313851,3.1,2963051,19.9044568687,0.0
-3.9,6.75,-3.9,20.9717487418,0.398,CCM,-115.0165,6.03965478228e-16,Exp.50E09.1Z.spec,1.08442277268,19.0729752,19.6168921823,22.1412888652,6.75,1.25796188548,18.6067091981,18.7788115851,3.1,2964996,19.6447370687,0.0
-3.75,6.75,-3.75,21.1952270418,0.398,CCM,-64.32807,4.91610098789e-16,Exp.50E09.1Z.spec,0.971382104255,19.2964535,19.8403704823,22.3647671652,6.75,1.14719515332,18.8301874981,19.0022898851,3.1,2965917,19.8682153687,0.0
-3.6,6.75,-3.6,21.8030352365,0.4,CCM,-149.3775,2.82012870206e-16,Exp.50E09.1Z.spec,0.6343041412,19.9017181,20.4482356893,22.968192216,6.75,1.02193174159,19.4343885903,19.6064163908,3.1,2993340,20.4715950363,0.0
-3.45,6.75,-3.45,21.5735163365,0.4,CCM,37.82945,3.48398670169e-16,Exp.50E09.1Z.spec,0.725431476038,19.6721992,20.2187167893,22.738673316,6.75,1.09985500561,19.2048696903,19.3768974908,3.1,2997135,20.2420761363,0.0
-3.3,6.75,-3.3,20.9272342365,0.4,CCM,78.40393,6.31814121752e-16,Exp.50E09.1Z.spec,1.05588205703,19.0259171,19.5724346893,22.092391216,6.75,1.35624067822,18.5585875903,18.7306153908,3.1,3003125,19.5957940363,0.0
-3.15,6.75,-3.15,22.3199005453,0.402,CCM,89.31831,1.75890940246e-16,Exp.50E09.1Z.spec,0.542933903427,20.4163132,20.9653739676,23.4806444259,6.75,0.753873414142,19.9478187167,20.1196853768,3.1,3025474,20.9841586817,0.0
-3.0,6.75,-3.0,22.3078193453,0.402,CCM,95.34101,1.7785904271e-16,Exp.50E09.1Z.spec,0.526904314035,20.404232,20.9532927676,23.4685632259,6.75,0.785347251411,19.9357375167,20.1076041768,3.1,3027621,20.9720774817,0.0
-2.85,6.75,-2.85,21.9091796453,0.402,CCM,153.5462,2.56762638871e-16,Exp.50E09.1Z.spec,0.598826202047,20.0055923,20.5546530676,23.0699235259,6.75,0.99123881561,19.5370978167,19.7089644768,3.1,3032184,20.5734377817,0.0
-2.7,6.75,-2.7,21.4501400453,0.402,CCM,123.3982,3.9187510134e-16,Exp.50E09.1Z.spec,0.554854681437,19.5465527,20.0956134676,22.6108839259,6.75,1.62078407324,19.0780582167,19.2499248768,3.1,3041819,20.1143981817,0.0
-2.55,6.75,-2.55,21.4139022453,0.402,CCM,-25.2199,4.05175139655e-16,Exp.50E09.1Z.spec,0.691449955869,19.5103149,20.0593756676,22.5746461259,6.75,1.34396393265,19.0418204167,19.2136870768,3.1,3042348,20.0781603817,0.0
-2.4,6.75,-2.4,20.8461399453,0.402,CCM,-169.362,6.83514466018e-16,Exp.50E09.1Z.spec,1.22031168271,18.9425526,19.4916133676,22.0068838259,6.75,1.27302118867,18.4740581167,18.6459247768,3.1,3048699,19.5103980817,0.0
-2.25,6.75,-2.25,22.9941916064,0.404,CCM,-86.16442,9.4891512508e-17,Exp.50E09.1Z.spec,0.421851428436,21.0878963,21.6400226764,24.1505489043,6.75,0.531501320069,20.6185785479,20.7903357606,3.1,3053107,21.6541989353,0.0
-2.1,6.75,-2.1,21.3935905064,0.404,CCM,94.10532,4.14445863184e-16,Exp.50E09.1Z.spec,0.707626343876,19.4872952,20.0394215764,22.5499478043,6.75,1.3488876835,19.0179774479,19.1897346606,3.1,3082615,20.0535978353,0.0
-1.95,6.75,-1.95,21.5929103064,0.404,CCM,170.8393,3.44937085123e-16,Exp.50E09.1Z.spec,0.447512600341,19.686615,20.2387413764,22.7492676043,6.75,1.7808682447,19.2172972479,19.3890544606,3.1,3083204,20.2529176353,0.0
-1.8,6.75,-1.8,21.1640716064,0.404,CCM,-148.0054,5.12006375755e-16,Exp.50E09.1Z.spec,0.913074310685,19.2577763,19.8099026764,22.3204289043,6.75,1.28672622426,18.7884585479,18.9602157606,3.1,3085855,19.8240789353,0.0
-1.65,6.75,-1.65,20.5479903064,0.404,CCM,-55.71799,9.03041874139e-16,Exp.50E09.1Z.spec,1.22667640109,18.641695,19.1938213764,21.7043476043,6.75,1.67267903797,18.1723772479,18.3441344606,3.1,3090574,19.2079976353,0.0
-1.5,6.75,-1.5,20.5963111064,0.404,CCM,155.2007,8.63733112127e-16,Exp.50E09.1Z.spec,1.00249287376,18.6900158,19.2421421764,21.7526684043,6.75,1.95915561211,18.2206980479,18.3924552606,3.1,3091283,19.2563184353,0.0
-1.35,6.75,-1.35,21.4881602201,0.406,CCM,-73.77078,3.81356820576e-16,Exp.50E09.1Z.spec,0.872910157603,19.5789967,20.1344198009,22.6402534293,6.75,1.01239124819,19.1091825038,19.2806316975,3.1,3122467,20.1439385625,0.0
-1.2,6.75,-1.2,21.6270800201,0.406,CCM,-47.64279,3.35554910122e-16,Exp.50E09.1Z.spec,0.526498355615,19.7179165,20.2733396009,22.7791732293,6.75,1.48019361391,19.2481023038,19.4195514975,3.1,3124981,20.2828583625,0.0
-1.05,6.75,-1.05,20.7693987201,0.406,CCM,78.81107,7.3932623627e-16,Exp.50E09.1Z.spec,1.18754897519,18.8602352,19.4156583009,21.9214919293,6.75,1.4261827163,18.3904210038,18.5618701975,3.1,3129774,19.4251770625,0.0
-0.9,6.75,-0.9,21.1559611201,0.406,CCM,67.67207,5.1785855857e-16,Exp.50E09.1Z.spec,1.02619776546,19.2467976,19.8022207009,22.3080543293,6.75,1.16320980573,18.7769834038,18.9484325975,3.1,3131030,19.8117394625,0.0
-0.75,6.75,-0.75,20.8237582201,0.406,CCM,-7.709441,7.0322178815e-16,Exp.50E09.1Z.spec,1.24789152286,18.9145947,19.4700178009,21.9758514293,6.75,1.29206308991,18.4447805038,18.6162296975,3.1,3131458,19.4795365625,0.0
-0.6,6.75,-0.6,20.6183996201,0.406,CCM,140.446,8.49641580543e-16,Exp.50E09.1Z.spec,1.14725132334,18.7092361,19.2646592009,21.7704928293,6.75,1.69246007266,18.2394219038,18.4108710975,3.1,3132510,19.2741779625,0.0
-0.45,6.75,-0.45,22.778122399,0.408,CCM,5.010388,1.16688551993e-16,Exp.50E09.1Z.spec,0.432976486828,20.8665428,21.4249839487,23.9261338993,6.75,0.640269215779,20.3956047926,20.5671406974,3.1,3140525,21.4296967313,0.0
-0.3,6.75,-0.3,22.180160999,0.408,CCM,142.6647,2.02401073057e-16,Exp.50E09.1Z.spec,0.535819136789,20.2685814,20.8270225487,23.3281724993,6.75,0.888867107814,19.7976433926,19.9691792974,3.1,3155528,20.8317353313,0.0
-0.15,6.75,-0.15,21.570122199,0.408,CCM,-52.08774,3.54999981681e-16,Exp.50E09.1Z.spec,0.843924819393,19.6585426,20.2169837487,22.7181336993,6.75,0.98022796906,19.1876045926,19.3591404974,3.1,3163242,20.2216965313,0.0
0.0,6.75,0.0,20.911762699,0.408,CCM,40.40302,6.50986722259e-16,Exp.50E09.1Z.spec,1.07250572251,19.0001831,19.5586242487,22.0597741993,6.75,1.39958622386,18.5292450926,18.7007809974,3.1,3170002,19.5633370313,0.0
0.15,6.75,0.15,20.990280599,0.408,CCM,-88.13832,6.0557086258e-16,Exp.50E09.1Z.spec,1.06866078309,19.078701,19.6371421487,22.1382920993,6.75,1.30826908937,18.6077629926,18.7792988974,3.1,3173163,19.6418549313,0.0
0.3,6.75,0.3,22.1620809053,0.412,CCM,46.08587,2.07337779834e-16,Exp.50E09.1Z.spec,0.526673694576,20.2462997,20.8104975139,23.302794696,6.75,0.933724076119,19.7726494113,19.9444664853,3.1,3239551,20.8055712484,0.0
0.45,6.75,0.45,21.8842432053,0.412,CCM,159.7721,2.67801819773e-16,Exp.50E09.1Z.spec,0.667103229989,19.968462,20.5326598139,23.024956996,6.75,0.947919836848,19.4948117113,19.6666287853,3.1,3245600,20.5277335484,0.0
0.6,6.75,0.6,21.5641214053,0.412,CCM,156.6474,3.59635242439e-16,Exp.50E09.1Z.spec,0.714130130943,19.6483402,20.2125380139,22.704835196,6.75,1.18307074326,19.1746899113,19.3465069853,3.1,3248253,20.2076117484,0.0
0.75,6.75,0.75,21.4433214053,0.412,CCM,4.181457,4.01959450467e-16,Exp.50E09.1Z.spec,0.800137288317,19.5275402,20.0917380139,22.584035196,6.75,1.17788795926,19.0538899113,19.2257069853,3.1,3249775,20.0868117484,0.0
0.9,6.75,0.9,22.7750434005,0.414,CCM,106.37,1.18317330261e-16,Exp.50E09.1Z.spec,0.478146819528,20.857214,21.4244172406,23.9124573635,6.75,0.59517886296,20.3820923214,20.5541838722,3.1,3272183,21.414646454,0.0
1.05,6.75,1.05,21.8811225005,0.414,CCM,-16.3188,2.69535964356e-16,Exp.50E09.1Z.spec,0.65974229523,19.9632931,20.5304963406,23.0185364635,6.75,0.96870107559,19.4881714214,19.6602629722,3.1,3288023,20.520725554,0.0
1.2,6.75,1.2,21.4764441005,0.414,CCM,-75.344,3.91280389002e-16,Exp.50E09.1Z.spec,0.779503035612,19.5586147,20.1258179406,22.6138580635,6.75,1.18251270853,19.0834930214,19.2555845722,3.1,3291694,20.116047154,0.0
1.35,6.75,1.35,21.5187224005,0.414,CCM,99.96696,3.76336863956e-16,Exp.50E09.1Z.spec,0.724915406902,19.600893,20.1680962406,22.6561363635,6.75,1.22382094626,19.1257713214,19.2978628722,3.1,3295031,20.158325454,0.0
1.5,6.75,1.5,21.2831630005,0.414,CCM,144.2401,4.67520352367e-16,Exp.50E09.1Z.spec,1.03748675003,19.3653336,19.9325368406,22.4205769635,6.75,1.0583023832,18.8902119214,19.0623034722,3.1,3295180,19.922766054,0.0
1.65,6.75,1.65,21.2106818005,0.414,CCM,158.196,4.99796259567e-16,Exp.50E09.1Z.spec,0.975345141211,19.2928524,19.8600556406,22.3480957635,6.75,1.20204922001,18.8177307214,18.9898222722,3.1,3296997,19.850284854,0.0
1.8,6.75,1.8,20.6515431338,0.416,CCM,-146.7941,8.39463424726e-16,Exp.50E09.1Z.spec,1.1008417324,18.7319393,19.3020884196,21.7856954471,6.75,1.7798722518,18.2552046446,18.4275288553,3.1,3344529,19.2872629111,0.0
1.95,6.75,1.95,21.7228505477,0.418,CCM,-91.37366,3.14095905026e-16,Exp.50E09.1Z.spec,0.680592197392,19.8017807,20.3745188638,22.853616851,6.75,1.099735481,19.3229244065,19.4955550126,3.1,3377115,20.354611672,0.0
2.1,6.75,2.1,21.5658109477,0.418,CCM,-11.23975,3.62976170491e-16,Exp.50E09.1Z.spec,0.666142177382,19.6447411,20.2174792638,22.696577251,6.75,1.29518784359,19.1658848065,19.3385154126,3.1,3380384,20.197572072,0.0
2.25,6.75,2.25,20.6537701477,0.418,CCM,176.2101,8.40803351966e-16,Exp.50E09.1Z.spec,1.31124886262,18.7327003,19.3054384638,21.784536451,6.75,1.50207554387,18.2538440065,18.4264746126,3.1,3384695,19.285531272,0.0
2.4,6.75,2.4,22.8128915519,0.42,CCM,152.3846,1.15532141682e-16,Exp.50E09.1Z.spec,0.392638018227,20.8896828,21.4655504013,23.939964268,6.75,0.716379917227,20.4091416835,20.5821068117,3.1,3399368,21.4405102975,0.0
2.55,6.75,2.55,21.5565705519,0.42,CCM,121.0109,3.67477898553e-16,Exp.50E09.1Z.spec,0.871113711729,19.6333618,20.2092294013,22.683643268,6.75,1.00660181237,19.1528206835,19.3257858117,3.1,3424435,20.1841892975,0.0
2.7,6.75,2.7,21.5324101519,0.42,CCM,-123.2176,3.75746880901e-16,Exp.50E09.1Z.spec,0.797611018979,19.6092014,20.1850690013,22.659482868,6.75,1.1236661143,19.1286602835,19.3016254117,3.1,3424637,20.1600288975,0.0
2.85,6.75,2.85,21.5384507519,0.42,CCM,159.6833,3.73662180823e-16,Exp.50E09.1Z.spec,0.815152837641,19.615242,20.1911096013,22.665523468,6.75,1.09349146813,19.1347008835,19.3076660117,3.1,3424832,20.1660694975,0.0
3.0,6.75,3.0,21.4538903519,0.42,CCM,-18.23286,4.03927390773e-16,Exp.50E09.1Z.spec,0.9126472644,19.5306816,20.1065492013,22.580963068,6.75,1.05435719416,19.0501404835,19.2231056117,3.1,3425567,20.0815090975,0.0
3.15,6.75,3.15,21.5928101519,0.42,CCM,-60.67259,3.55414698239e-16,Exp.50E09.1Z.spec,0.779282120521,19.6696014,20.2454690013,22.719882868,6.75,1.08891346708,19.1890602835,19.3620254117,3.1,3425591,20.2204288975,0.0
3.3,6.75,3.3,20.9465299519,0.42,CCM,-54.90345,6.44536422462e-16,Exp.50E09.1Z.spec,1.00723894555,19.0233212,19.5991888013,22.073602668,6.75,1.51208403804,18.5427800835,18.7157452117,3.1,3430698,19.5741486975,0.0
3.45,6.75,3.45,21.1398110519,0.42,CCM,137.4979,5.39429911083e-16,Exp.50E09.1Z.spec,0.999144594358,19.2166023,19.7924699013,22.266883768,6.75,1.27971017204,18.7360611835,18.9090263117,3.1,3431118,19.7674297975,0.0
3.6,6.75,3.6,22.6712125091,0.422,CCM,10.09616,1.32160795177e-16,Exp.50E09.1Z.spec,0.387505405859,20.7453518,21.3247120568,23.7942899877,6.75,0.832039998039,20.2635902652,20.4367518344,3.1,3446663,21.2945107504,0.0
3.75,6.75,3.75,22.4114926091,0.422,CCM,26.27689,1.67876769365e-16,Exp.50E09.1Z.spec,0.446240488483,20.4856319,21.0649921568,23.5345700877,6.75,0.913978482047,20.0038703652,20.1770319344,3.1,3451438,21.0347908504,0.0
3.9,6.75,3.9,22.2302926091,0.422,CCM,56.65591,1.98367537919e-16,Exp.50E09.1Z.spec,0.44284928998,20.3044319,20.8837921568,23.3533700877,6.75,1.08509923701,19.8226703652,19.9958319344,3.1,3458521,20.8535908504,0.0
4.05,6.75,4.05,21.7048104091,0.422,CCM,-134.8374,3.21857388392e-16,Exp.50E09.1Z.spec,0.86882291548,19.7789497,20.3583099568,22.8278878877,6.75,0.889885372083,19.2971881652,19.4703497344,3.1,3466629,20.3281086504,0.0
4.2,6.75,4.2,21.1672528091,0.422,CCM,-151.338,5.28063953699e-16,Exp.50E09.1Z.spec,0.74363324666,19.2413921,19.8207523568,22.2903302877,6.75,1.69119636254,18.7596305652,18.9327921344,3.1,3470203,19.7905510504,0.0
4.35,6.75,4.35,21.3182519091,0.422,CCM,87.94386,4.59501446655e-16,Exp.50E09.1Z.spec,0.973037611267,19.3923912,19.9717514568,22.4413293877,6.75,1.12738691346,18.9106296652,19.0837912344,3.1,3471416,19.9415501504,0.0
4.5,6.75,4.5,21.1491330091,0.422,CCM,-52.34083,5.36950737257e-16,Exp.50E09.1Z.spec,0.900851683086,19.2232723,19.8026325568,22.2722104877,6.75,1.41912869282,18.7415107652,18.9146723344,3.1,3474517,19.7724312504,0.0
4.65,6.75,4.65,23.4054098466,0.424,CCM,-139.7039,6.74865545957e-17,Exp.50E09.1Z.spec,0.273866520379,21.4767895,22.0595860426,24.5242663325,6.75,0.610862912828,20.9939482363,21.1670917182,3.1,3475130,22.0242242165,0.0
4.8,6.75,4.8,20.7021726091,0.422,CCM,-40.24603,8.10435773542e-16,Exp.50E09.1Z.spec,1.32265614042,18.7763119,19.3556721568,21.8252500877,6.75,1.44845775247,18.2945503652,18.4677119344,3.1,3476854,19.3254708504,0.0
4.95,6.75,4.95,23.2544088466,0.424,CCM,-38.75738,7.75564026287e-17,Exp.50E09.1Z.spec,0.334130107497,21.3257885,21.9085850426,24.3732653325,6.75,0.574008087093,20.8429472363,21.0160907182,3.1,3476928,21.8732232165,0.0
5.1,6.75,5.1,22.2819700466,0.424,CCM,136.588,1.89929828717e-16,Exp.50E09.1Z.spec,0.502841018518,20.3533497,20.9361462426,23.4008265325,6.75,0.919645015472,19.8705084363,20.0436519182,3.1,3497897,20.9007844165,0.0
5.25,6.75,5.25,21.9074888466,0.424,CCM,-93.92394,2.68154850198e-16,Exp.50E09.1Z.spec,0.550939307497,19.9788685,20.5616650426,23.0263453325,6.75,1.17797610711,19.4960272363,19.6691707182,3.1,3504572,20.5263032165,0.0
5.4,6.75,5.4,21.8289709466,0.424,CCM,81.75364,2.88265598256e-16,Exp.50E09.1Z.spec,0.728331428034,19.9003506,20.4831471426,22.9478274325,6.75,0.956694249789,19.4175093363,19.5906528182,3.1,3508975,20.4477853165,0.0
5.55,6.75,5.55,21.7323293466,0.424,CCM,58.26234,3.15100764298e-16,Exp.50E09.1Z.spec,0.798456996009,19.803709,20.3865055426,22.8511858325,6.75,0.952434511989,19.3208677363,19.4940112182,3.1,3514095,20.3511437165,0.0
5.7,6.75,5.7,21.0377302466,0.424,CCM,165.8672,5.97432847065e-16,Exp.50E09.1Z.spec,1.13141875392,19.1091099,19.6919064426,22.1565867325,6.75,1.26030567857,18.6262686363,18.7994121182,3.1,3514881,19.6565446165,0.0
5.85,6.75,5.85,21.2249708466,0.424,CCM,108.3012,5.02797207044e-16,Exp.50E09.1Z.spec,0.991131380308,19.2963505,19.8791470426,22.3438273325,6.75,1.21443188578,18.8135092363,18.9866527182,3.1,3516458,19.8437852165,0.0
6.0,6.75,6.0,20.7357301466,0.424,CCM,-119.3787,7.89022043494e-16,Exp.50E09.1Z.spec,1.08798940601,18.8071098,19.3899063426,21.8545866325,6.75,1.72256383642,18.3242685363,18.4974120182,3.1,3518235,19.3545445165,0.0
6.15,6.75,6.15,21.0377302466,0.424,CCM,-51.98365,5.97432847065e-16,Exp.50E09.1Z.spec,0.981217976521,19.1091099,19.6919064426,22.1565867325,6.75,1.45322804365,18.6262686363,18.7994121182,3.1,3519461,19.6565446165,0.0
6.3,6.75,6.3,22.4184179118,0.426,CCM,-19.89065,1.68188573459e-16,Exp.50E09.1Z.spec,0.475516727992,20.4867668,21.0733295826,23.5330874046,6.75,0.866954002719,20.0032725546,20.1763542459,3.1,3540712,21.0327761405,0.0
6.45,6.75,6.45,21.9774961118,0.426,CCM,-13.23875,2.52444089512e-16,Exp.50E09.1Z.spec,0.620431864716,20.045845,20.6324077826,23.0921656046,6.75,0.990311067987,19.5623507546,19.7354324459,3.1,3548086,20.5918543405,0.0
6.6,6.75,6.6,22.0197782118,0.426,CCM,-86.08838,2.42802059941e-16,Exp.50E09.1Z.spec,0.757675872264,20.0881271,20.6746898826,23.1344477046,6.75,0.780483560928,19.6046328546,19.7777145459,3.1,3552307,20.6341364405,0.0
6.75,6.75,6.75,21.8929376118,0.426,CCM,45.49359,2.72890619344e-16,Exp.50E09.1Z.spec,0.65931350761,19.9612865,20.5478492826,23.0076071046,6.75,1.00602766162,19.4777922546,19.6508739459,3.1,3556640,20.5072958405,0.0
6.9,6.75,6.9,21.7419386118,0.426,CCM,5.504408,3.13608775673e-16,Exp.50E09.1Z.spec,0.83719781208,19.8102875,20.3968502826,22.8566081046,6.75,0.908289543848,19.3267932546,19.4998749459,3.1,3558123,20.3562968405,0.0
7.05,6.75,7.05,21.3493376118,0.426,CCM,-42.4036,4.50223963569e-16,Exp.50E09.1Z.spec,0.782073594007,19.4176865,20.0042492826,22.4640071046,6.75,1.38712703009,18.9341922546,19.1072739459,3.1,3559146,19.9636958405,0.0
7.2,6.75,7.2,22.1919319652,0.428,CCM,-96.94489,2.08031538143e-16,Exp.50E09.1Z.spec,0.636941167466,20.2577267,20.8476441828,23.3025844725,6.75,0.801003003053,19.7731021161,19.9461644782,3.1,3591792,20.8019444075,0.0
7.35,6.75,7.35,22.0469734652,0.428,CCM,-131.0254,2.37745650391e-16,Exp.50E09.1Z.spec,0.627703907074,20.1127682,20.7026856828,23.1576259725,6.75,0.926734274995,19.6281436161,19.8012059782,3.1,3593662,20.6569859075,0.0
-7.5,6.6,-7.5,21.9261714652,0.428,CCM,63.6002,2.657255901e-16,Exp.50E09.1Z.spec,0.686978704724,19.9919662,20.5818836828,23.0368239725,6.6,0.944598741712,19.5073416161,19.6804039782,3.1,3596006,20.5361839075,0.0
-7.35,6.6,-7.35,22.1617309652,0.428,CCM,134.4488,2.13899406805e-16,Exp.50E09.1Z.spec,0.607391737137,20.2275257,20.8174431828,23.2723834725,6.6,0.863247017127,19.7429011161,19.9159634782,3.1,3596726,20.7717434075,0.0
-7.2,6.6,-7.2,21.9261714652,0.428,CCM,-64.61098,2.657255901e-16,Exp.50E09.1Z.spec,0.680272285472,19.9919662,20.5818836828,23.0368239725,6.6,0.953911005819,19.5073416161,19.6804039782,3.1,3598199,20.5361839075,0.0
-7.05,6.6,-7.05,21.8416130652,0.428,CCM,-19.17679,2.87247819188e-16,Exp.50E09.1Z.spec,0.745629431044,19.9074078,20.4973252828,22.9522655725,6.6,0.939515685984,19.4227832161,19.5958455782,3.1,3601082,20.4516255075,0.0
-6.9,6.6,-6.9,21.2376129652,0.428,CCM,-92.2452,5.01021981432e-16,Exp.50E09.1Z.spec,0.758324055323,19.3034077,19.8933251828,22.3482654725,6.6,1.59578366069,18.8187831161,18.9918454782,3.1,3608368,19.8476254075,0.0
-6.75,6.6,-6.75,20.7785713652,0.428,CCM,81.75463,7.64668887495e-16,Exp.50E09.1Z.spec,1.14740278277,18.8443661,19.4342835828,21.8892238725,6.6,1.59785928981,18.3597415161,18.5328038782,3.1,3610385,19.3885838075,0.0
-6.6,6.6,-6.6,21.7958147503,0.43,CCM,163.1279,3.00777260504e-16,Exp.50E09.1Z.spec,0.548386889671,19.8595161,20.4524863306,22.9026685414,6.6,1.3418602623,19.373697688,19.5466246598,3.1,3647698,20.4016548593,0.0
-6.45,6.6,-6.45,20.8475344503,0.43,CCM,-111.8625,7.203724901e-16,Exp.50E09.1Z.spec,1.07261136055,18.9112358,19.5042060306,21.9543882414,6.6,1.61835374242,18.425417388,18.5983443598,3.1,3651788,19.4533745593,0.0
-6.3,6.6,-6.3,20.8898146503,0.43,CCM,68.46695,6.92859282e-16,Exp.50E09.1Z.spec,1.20064171571,18.953516,19.5464862306,21.9966684414,6.6,1.39150354199,18.467697588,18.6406245598,3.1,3652630,19.4956547593,0.0
-6.15,6.6,-6.15,22.0097713317,0.432,CCM,-94.8011,2.47882795987e-16,Exp.50E09.1Z.spec,0.549640178473,20.07131,20.6676491755,23.1131185326,6.6,1.11176323454,19.5845978296,19.7573468761,3.1,3686286,20.6116513926,0.0
